id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
28598931,SPECIAL PRICE FOR FIRST GUEST B NEW CRAZY STUDIO,63364074,Ido,,ΝΕΟΣ ΚΟΣΜΟΣ,37.958047871889015,23.73018495641756,Entire home/apt,45,2,4,2018-10-11,2.40,2,364
28599536,"Modern Studio overlooking Metro & Hilton,5' Centre",121326241,Eleni,,ΙΛΙΣΙΑ,37.97533176704693,23.748949579808865,Entire home/apt,50,1,2,2018-10-14,1.28,3,86
28601015,“The White House”- A Neoclassical 250sqm - sleep 8,215845070,Spyros,,ΚΟΛΩΝΟΣ,38.00019366441758,23.71687457977146,Entire home/apt,120,1,3,2018-10-22,2.25,1,331
28602205,Διαμέρισμα Σε Athina  dreamy ap 4,215849705,Amalia,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.985985657760324,23.714063320357024,Entire home/apt,55,3,6,2018-11-08,4.39,2,365
28604302,Cozy Flat Next to Metro-2 bedrooms /up to 6 people,16986160,Dilek,,ΠΑΓΚΡΑΤΙ,37.97305331385664,23.7493524770928,Entire home/apt,43,2,4,2018-10-30,2.86,5,360
28605378,"Stylish, furnished apartment in downtown Athens",159755427,Remax NewDeal,,ΓΚΥΖΗ,37.9928262413165,23.747013856758613,Entire home/apt,68,1,0,,,2,362
28607151,CHIC APT AT KOLONAKI NEXT TO METRO / HUGE BALCONY,215899612,Noni,,ΚΟΛΩΝΑΚΙ,37.978276809903925,23.74844224706488,Entire home/apt,70,2,1,2018-09-28,0.61,1,364
28619710,Τhe High and safe Area to Athens,6651770,Eva,,ΠΑΓΚΡΑΤΙ,37.971535858179834,23.744511235854223,Entire home/apt,44,3,1,2018-10-11,0.83,3,259
28621986,Διαμέρισμα Σε Athina dreamy ap 5,215849705,Amalia,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.98672416937237,23.71431129518037,Entire home/apt,50,3,5,2018-11-13,4.55,2,364
28622064,Athens - City Center - Ultracareapartment#2,201738738,Your.Rentals,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98915133967673,23.763566073796085,Entire home/apt,87,1,0,,,2,362
28622666,Emily's apartment in Kolonaki near Syntagma Square,216000512,Mαντυ,,ΚΟΛΩΝΑΚΙ,37.979152601747344,23.73972506013933,Entire home/apt,38,1,0,,,1,364
28623493,Brand New Luxury Studio Flat In Central Athens!,2210669,Francesco,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,37.99954003048352,23.732161213150274,Entire home/apt,29,2,0,,,1,178
28625184,ATHENS LUXURY HOUSE,139849466,Φωτεινή,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97302896709484,23.733357925199456,Entire home/apt,80,1,1,2018-09-29,0.63,2,309
28628348,"Zoia The Hill 7, by JJ Hospitality",55670751,Jj,,ΛΥΚΑΒΗΤΤΟΣ,37.985361914800805,23.74475116496367,Entire home/apt,103,1,1,2018-09-24,0.57,42,345
28628349,"Zoia The Hill 9, by JJ Hospitality",55670751,Jj,,ΛΥΚΑΒΗΤΤΟΣ,37.98530015892891,23.74493965087208,Entire home/apt,120,1,0,,,42,364
28628350,"Zoia The Hill 4, by JJ Hospitality",55670751,Jj,,ΛΥΚΑΒΗΤΤΟΣ,37.986215136347504,23.74668563848136,Entire home/apt,180,1,1,2018-10-21,1,42,365
28628351,"Zoia The Hill 2, by JJ Hospitality",55670751,Jj,,ΛΥΚΑΒΗΤΤΟΣ,37.985055604616825,23.744691415894017,Entire home/apt,180,1,1,2018-09-30,0.64,42,365
28628511,"Zoia The Hill 6, by JJ Hospitality",55670751,Jj,,ΛΥΚΑΒΗΤΤΟΣ,37.98581114029277,23.746039193187613,Entire home/apt,155,1,0,,,42,364
28628555,Quiet apartment with a cat,42642171,Iris,,ΑΜΠΕΛΟΚΗΠΟΙ,37.997460586061436,23.766991089192597,Entire home/apt,20,5,0,,,1,99
28628559,"Zoia The Hill 3, by JJ Hospitality",55670751,Jj,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.986527194641376,23.745444684673622,Entire home/apt,180,1,1,2018-10-01,0.65,42,365
28630368,Quiet lovely room-centre of Athens (near Exarchia),209855659,Joanna,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98852508181891,23.74670902773154,Private room,38,1,0,,,3,157
28632085,Cosy Room,216060408,NIki Athens Hotel,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97488541232047,23.73226804521967,Private room,140,1,1,2018-11-11,1,4,365
28632975,Twin room,216071101,Reservations,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97451061793903,23.733473336271906,Private room,100,1,0,,,5,228
28633261,Fix divine apartment,91843746,Κοσμας Ειρηνη,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96125671343433,23.724530367185213,Entire home/apt,50,2,1,2018-09-30,0.64,2,364
28633822,Neoclassical Apt next to Historic Center of Athens,185679676,George,,ΠΕΤΡΑΛΩΝΑ,37.96695690635941,23.711664503896944,Entire home/apt,36,2,0,,,1,269
28634342,Stylish Neoclassical Apartments - 3 min from Metro,215496598,Angela,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98145825056094,23.72700652185957,Entire home/apt,160,1,1,2018-10-19,1,1,353
28634852,Modern studio in Athens center with balcony!,110974559,Dimitris,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98793209064773,23.745101541777803,Entire home/apt,35,1,1,2018-11-11,1,6,176
28634894,Hippy chic 1BR apartment in the center of Athens,110974559,Dimitris,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99752376495393,23.731487139968422,Entire home/apt,35,1,10,2018-11-12,5.66,6,162
28635474,Athenian Apartment,216086003,Stathis,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9641518120036,23.72313666109704,Entire home/apt,55,2,0,,,1,174
28636910,A breath away from Athens Archaelogical Museum,216091393,Taxiarchis,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.988189298650035,23.735356294840848,Entire home/apt,35,1,0,,,1,365
28639109,10Modern hostel 1single bed Acropolis/metro50m,191429691,Maria/Nondas,,ΚΕΡΑΜΕΙΚΟΣ,37.98041120523998,23.713485125281927,Entire home/apt,11,1,2,2018-10-09,1.22,12,358
28639286,11Modern hostel 1single bed Acropolis/metro 50m,191429691,Maria/Nondas,,ΚΕΡΑΜΕΙΚΟΣ,37.98071406389454,23.712144492586624,Shared room,11,1,3,2018-10-11,1.70,12,352
28647043,"Квартира, Athina",215476859,Александр,,ΚΟΛΩΝΟΣ,38.00100961245453,23.716298644733232,Entire home/apt,42,2,2,2018-10-01,1.20,1,43
28649571,"Zoia The Hill 8, by JJ Hospitality",55670751,Jj,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9866903863893,23.74522080738605,Entire home/apt,240,1,0,,,42,361
28649572,"Zoia The Hill 5, by JJ Hospitality",55670751,Jj,,ΛΥΚΑΒΗΤΤΟΣ,37.985342083372494,23.744760431857518,Entire home/apt,180,1,0,,,42,220
28649952,Centrally located Luxurious Penthouse with views,76094315,George,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.962620785220516,23.72064743470305,Private room,30,1,7,2018-11-12,3.89,2,354
28652283,Διαμέρισμα Σε Athina,216194485,Μαρια,,ΠΑΤΗΣΙΑ,38.01321955029189,23.73337508407743,Entire home/apt,50,1,0,,,1,153
28652592,Spyros' cozy place,212461852,Spyros,,ΓΟΥΔΙ,37.9830708196174,23.760739704772988,Entire home/apt,30,2,5,2018-11-06,3.26,1,221
28653994,Clever and comfortable in Athens,129845105,Minka,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99333042676954,23.723732281325173,Entire home/apt,25,3,5,2018-10-30,3.26,1,150
28655005,pangerati屋,216210191,伟,,ΠΑΓΚΡΑΤΙ,37.96708112108786,23.74740944405091,Entire home/apt,122,1,0,,,1,0
28658061,2 bedroom apartment near the Metro,1621474,Eazybnb Team,,ΑΜΠΕΛΟΚΗΠΟΙ,37.991251767831756,23.76225259561144,Entire home/apt,52,2,2,2018-10-13,1.50,68,353
28658067,Athens - City Center - Ultracareapartment#1,201738738,Your.Rentals,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99051036747592,23.764153451721036,Entire home/apt,58,1,0,,,2,317
28659427,Gazi square apartment above Metro center of Athens,216242835,Panagiotis,,ΚΕΡΑΜΕΙΚΟΣ,37.97937489808216,23.71107800496082,Entire home/apt,59,1,3,2018-11-06,1.96,1,134
28659454,Brand New Apartment at Gazi Area,216243316,Theodoros,,ΒΟΤΑΝΙΚΟΣ,37.98285149923713,23.712607994421816,Entire home/apt,40,2,1,2018-09-25,0.58,1,120
28660784,"Olympic Stadium Mansion, by JJ Hospitality",55670751,Jj,,ΣΤΑΔΙΟ,37.967215555738214,23.74050189740808,Entire home/apt,412,1,0,,,42,365
28663526,Urban Room,216060408,NIki Athens Hotel,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.974566979265596,23.732144471784604,Private room,119,1,0,,,4,365
28663627,Acropolis View Loft,216060408,NIki Athens Hotel,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.972907042146275,23.73379997767112,Private room,250,1,0,,,4,357
28663753,Nook Room,216060408,NIki Athens Hotel,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.974387179459654,23.73347268822098,Private room,159,1,0,,,4,362
28664088,Triple Bedroom,216071101,Reservations,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.975797256254374,23.733607077572522,Private room,120,1,0,,,5,228
28664274,Single Bedroom,216071101,Reservations,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97557583352705,23.732819956315435,Private room,80,1,0,,,5,228
28664422,Twin Bedroom with Queen bed,216071101,Reservations,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97475271465987,23.732459002654586,Private room,100,1,0,,,5,228
28664588,Triple Bedroom with 1 Queen bed & 1 Single Bed,216071101,Reservations,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.976387560464495,23.732479432911674,Private room,120,1,0,,,5,228
28678712,75m2 Lovely central Home/ 5min to metro station,216368858,Lili,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.005949316560844,23.729713045912792,Entire home/apt,35,2,0,,,1,350
28681382,Renovated studio next to Petralona train station,216378127,Mary,,ΠΕΤΡΑΛΩΝΑ,37.968442797132106,23.708044722906443,Entire home/apt,45,1,0,,,1,180
28684830,Modern design loft with city view in the centre,9574866,Vassilis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98146897915257,23.725676524969526,Entire home/apt,110,1,0,,,1,17
28692036,A romantic trip to Greece,216455054,Lily,,ΝΕΟΣ ΚΟΣΜΟΣ,37.951824024724374,23.721908574063665,Entire home/apt,45,1,3,2018-10-20,1.96,1,180
28692772,Ideally located apartment in Koukaki,133547789,Sotos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.964310366844366,23.725348723798948,Entire home/apt,50,3,0,,,1,36
28693128,"FREE TRANSFER FROM AIRPORT, WONDERFUL APPARTMENT !",216461823,Νικολέττα,,ΝΕΑ ΚΥΨΕΛΗ,37.999524067642355,23.747631892978617,Entire home/apt,25,1,10,2018-11-05,5.56,1,50
28694012,Black & White  Apt 4 Two Large Terrace Ambelokipi,14416328,Alex  & Co,,ΓΚΥΖΗ,37.99043202752832,23.750866911330114,Entire home/apt,41,1,1,2018-11-04,1,3,348
28703361,Central 3star Hotel Single Room with breakfast,216528363,Katerina Hotel,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98699657004361,23.72160664952544,Private room,65,1,0,,,5,318
28703716,Double room in central 3star hotel with breakfast,216528363,Katerina Hotel,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98511914279035,23.721785493565783,Private room,75,1,0,,,5,318
28703875,Triple room in central 3 star Hotel with Breakfast,216528363,Katerina Hotel,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98723659348161,23.721703758869342,Private room,105,1,0,,,5,318
28704046,Family room in central 3star Hotel with Breakfast,216528363,Katerina Hotel,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.985407517781645,23.721227801766048,Private room,135,1,0,,,5,318
28704222,Twin room in 3star central Hotel with Breafkast,216528363,Katerina Hotel,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98694034661338,23.7212138425743,Private room,75,1,0,,,5,318
28708466,Stylish Studio in the Center of Athens,132091538,Nickolas,,ΑΝΩ ΠΑΤΗΣΙΑ,38.016235707035,23.731074481799713,Entire home/apt,35,1,1,2018-11-04,1,6,178
28709524,Neoclassical House at Central Metro Station Attiki,184055654,Dimitris,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9985273518861,23.724545873698958,Entire home/apt,40,2,0,,,4,337
28712157,A Modern Studio in the Center of Athens,132091538,Nickolas,,ΠΑΤΗΣΙΑ,38.01578441303918,23.733362888433607,Entire home/apt,35,1,0,,,6,176
28712552,A Cozy Studio in the Center of Athens,132091538,Nickolas,,ΠΑΤΗΣΙΑ,38.015040534774954,23.73267424335068,Entire home/apt,34,1,1,2018-11-06,1,6,176
28714148,3^day amazing CRUISE ATHENS SANTORINI MYKONOS,16894581,Anactacis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.981987631225515,23.727391399366777,Shared room,70,3,0,,,5,228
28715525,New Renovated center apart. close to Museum,58007861,Costas,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,37.99932631305119,23.733001703406885,Entire home/apt,30,5,1,2018-10-08,0.77,2,362
28715621,9Modern LoftHostel 1single bed Acropolis/Metro50m,191429691,Maria/Nondas,,ΚΕΡΑΜΕΙΚΟΣ,37.97937270938885,23.71325131197504,Entire home/apt,13,1,9,2018-11-01,5.40,12,343
28728117,Modern appartment at Centre of Athens,154187716,Vasiliki,,ΠΑΓΚΡΑΤΙ,37.97158057310513,23.743487791965617,Entire home/apt,39,2,0,,,3,361
28728301,Close to the ATHENS CENTER (ΑΜΑ:245299),174371002,Μαρια,,ΝΙΡΒΑΝΑ,38.004510215373784,23.722261840731907,Entire home/apt,29,2,0,,,1,180
28735879,The CONVENIENT central studio with PRIVATE parking,33548769,Danny,,ΚΥΨΕΛΗ,37.997629665898785,23.735675218179395,Entire home/apt,35,1,7,2018-10-28,4.38,14,363
28735925,Neoclassic Glamour- Show Room,215066744,Maria,,ΚΕΡΑΜΕΙΚΟΣ,37.97911975629862,23.72180049489808,Entire home/apt,40,2,0,,,5,357
28743515,"The Lycabetus Apartment, Centr, WiFi, FreeTransf",131306640,Sofia Property,,ΛΥΚΑΒΗΤΤΟΣ,37.97926132880544,23.741975642776627,Entire home/apt,24,21,0,,,3,329
28744594,Historical center,216815274,Iliana,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97597647169175,23.72728630188993,Entire home/apt,58,1,2,2018-11-04,2,1,177
28745156,Luxurious Studio2 - 10min walk to Acropolis Museum,143686791,Michalis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.962712557948834,23.72999964888532,Entire home/apt,29,2,9,2018-11-06,6.00,1,131
28746040,Elegant Modern Thiseio Appartment-2 min to Metro,5764704,Ioanna,,ΘΗΣΕΙΟ,37.975116767846785,23.719643181219862,Entire home/apt,100,2,1,2018-10-15,0.94,1,198
28747890,Cosy Apartment Next to the Acropolis,216837242,Eleana,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96754688606111,23.72779706113195,Entire home/apt,60,1,11,2018-11-12,6.88,1,315
28751472,Big Athenian apartment near central square,87215814,Karina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97723268716873,23.730654504251603,Entire home/apt,70,2,4,2018-10-27,3.00,1,241
28755298,Neoclassic Glamour - The Yard,215066744,Maria,,ΚΕΡΑΜΕΙΚΟΣ,37.98051263786677,23.72256152057261,Entire home/apt,40,2,0,,,5,349
28756481,ATHENIAN LIFE COLLECTION: A ROOM WITH A VIEW!,162066858,Athenian Life Collection,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.975960643420656,23.732024061464546,Entire home/apt,79,3,0,,,3,337
28757076,Lovely apartment - 15 mins from historical center,16363340,Maria,,ΑΝΩ ΠΑΤΗΣΙΑ,38.02150858652772,23.73429752043407,Entire home/apt,18,1,14,2018-11-13,9.33,1,133
28765026,55m2 appartment a breath from metaxourgio station,159550678,Meni Apartments,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98704161894834,23.723355047863542,Entire home/apt,113,1,0,,,5,365
28765292,2 bedroom Serviced Apartment walk to Metaxourgeio,159550678,Meni Apartments,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.985656131569215,23.722831446048193,Entire home/apt,150,1,0,,,5,365
28765385,60m2 Serviced apartment in Metaxourgeio station,159550678,Meni Apartments,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.985848871217584,23.722814505354346,Entire home/apt,136,1,0,,,5,365
28765476,"2 bedroom and kitchen apt for 4, meters from Metro",159550678,Meni Apartments,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98675164427083,23.721595850958327,Entire home/apt,150,1,0,,,5,365
28765602,"Full apartment for 6 persons, a breath from Metro",159550678,Meni Apartments,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.987232800095434,23.723151087179318,Entire home/apt,180,1,0,,,5,365
28765904,►Your Home Apartment Athens◀,162495020,Lefteris,,ΓΟΥΒΑ,37.95786329730146,23.745205434473394,Entire home/apt,40,2,0,,,2,270
28766270,Διαμέρισμα στο κέντρο,215352083,Δημητρα,,ΣΤΑΔΙΟ,37.96722934160191,23.743375045124317,Entire home/apt,45,1,0,,,1,179
28767701,The Orange Flat,185330188,Fotis,,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,37.96251865586006,23.74081061908688,Entire home/apt,45,1,4,2018-11-01,3.16,2,171
28768167,Urban & Chic Penthouse with Lycabettus View,184055654,Dimitris,,ΚΟΛΩΝΑΚΙ,37.9806525090092,23.73625149026418,Entire home/apt,90,2,0,,,4,246
28768656,Athens City Centre Penthouse,217000543,Savvas,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99411433711755,23.72568455618449,Entire home/apt,300,3,0,,,1,134
28770026,"Artistic Deco Apt., Sina st, Panepistimio Metro St",184055654,Dimitris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98072708566271,23.734539946995024,Entire home/apt,40,2,0,,,4,259
28772030,"""Proorismos"" 1 Bedroom flat in Koukaki",217023685,Michalis,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96474898766217,23.72295107415903,Entire home/apt,50,2,4,2018-11-13,3.64,1,359
28777816,Athens Apartment,217066815,Eva,,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,38.017833520219476,23.72670962122596,Entire home/apt,32,2,0,,,1,203
28783545,Μοναδικό διαμέρισμα στο κέντρο της Αθήνας.,217108686,Velticon Ltd,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00532512605441,23.733804319866678,Private room,18,3,0,,,2,365
28789880,Στουντιακι με θεα,168710930,Αλεξανδρα,,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,38.01899400966828,23.72998223112243,Entire home/apt,18,1,0,,,2,121
28791881,Cozy Bright apartment,217166082,Nikos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98286372600847,23.727198529092842,Entire home/apt,50,2,1,2018-09-29,0.63,1,28
28795143,Uber cheap 9E safehouse in Patissia in Athens,217175415,Nick,,ΠΑΤΗΣΙΑ,38.01556328361869,23.736134990780677,Entire home/apt,9,1,0,,,2,88
28795413,Athens Central Apartment near metro,7032540,"Athens B&B (Adam, Markos, Connie)",,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99367647734136,23.72755253992274,Entire home/apt,50,2,0,,,12,363
28796004,Comfy Apartment Near City Center,154275272,Prime,,ΠΟΛΥΓΩΝΟ,37.99732492881736,23.747033776444763,Entire home/apt,50,2,2,2018-10-08,1.40,3,365
28797573,Live Life Ermou,161819192,Danai,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97568039765435,23.730560367102786,Entire home/apt,180,2,0,,,3,364
28798293,Lovely 2 bedroom apt in Metaxourgio Center,748818,George,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98932664736306,23.722278534348828,Entire home/apt,39,2,2,2018-11-12,1.28,79,336
28798473,Newly Renovated Studio in Kolonaki Athens,72162168,Dimitris,,ΛΥΚΑΒΗΤΤΟΣ,37.97988990109062,23.742417344920216,Entire home/apt,40,3,0,,,1,167
28800038,Studiaki!!!,168710930,Αλεξανδρα,,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,38.018249428851085,23.728431776800484,Entire home/apt,30,1,5,2018-10-29,3.57,2,151
28800831,Pipinou minimal apartment,149346682,King,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99649480664621,23.727512907159458,Entire home/apt,35,2,0,,,32,56
28805428,Neoclassic Glamour- The Library,215066744,Maria,,ΚΕΡΑΜΕΙΚΟΣ,37.97913706034424,23.72236359724053,Entire home/apt,40,2,0,,,5,361
28805633,Fotini's appartment,115816393,Foteini,,ΑΝΩ ΚΥΨΕΛΗ,38.00754687199235,23.736811364131537,Entire home/apt,59,1,0,,,2,364
28805678,George appartment,115816393,Foteini,,ΑΜΠΕΛΟΚΗΠΟΙ,37.989293729765826,23.767341323168697,Entire home/apt,70,1,0,,,2,364
28806760,ACROPOLIS walking distance 2bedroom Penthouse!!,74343759,Stelios & Hara,,ΠΕΤΡΑΛΩΝΑ,37.965730881721306,23.712871696801653,Entire home/apt,33,2,9,2018-10-31,5.63,8,163
28807249,Neoclassic Glamour- The Saloon,215066744,Maria,,ΚΕΡΑΜΕΙΚΟΣ,37.9806928729794,23.72204977309014,Entire home/apt,40,2,1,2018-11-04,1,5,337
28808747,Austere studio 16 min by subway from the center,217175415,Nick,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99394466442743,23.727393951252534,Entire home/apt,9,1,0,,,2,88
28809213,convenient & comfortable (Website hidden by Airbnb) Heart of Athens,37956186,Javad,,ΑΜΠΕΛΟΚΗΠΟΙ,37.984837888251,23.757636143245445,Entire home/apt,50,1,1,2018-11-12,1,2,87
28811861,"Pristine, spacious & stylish flat @Pagrati center!",4777984,Romanos,,ΠΑΓΚΡΑΤΙ,37.965218823327696,23.74927100396704,Entire home/apt,58,2,1,2018-10-31,1,20,364
28829727,AS Athens Design Apartment 1B,57151032,Aris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.979123675289834,23.727601899671946,Entire home/apt,80,1,0,,,4,90
28831203,Home Sweet Home,217409497,Νίκος,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9889131319461,23.721725753004634,Entire home/apt,23,3,0,,,1,343
28831969,"ACRO&POLIS ""APHRODITE"" Apt in the Heart of Athens",24567914,Sakis,,ΑΚΡΟΠΟΛΗ,37.97270986611687,23.728526245239145,Entire home/apt,85,1,0,,,5,105
28832287,Astonishing view of Acropolis,215066744,Maria,,ΚΟΛΩΝΑΚΙ,37.97989924325341,23.737598537561396,Entire home/apt,40,2,1,2018-11-06,1,5,356
28849384,Renovated 2 bedroom apt in Larissis Railway Station and Metro,748818,George,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.991630317262995,23.72255219562126,Entire home/apt,55,2,5,2018-11-03,3.19,79,365
28849462,Luxurious flat in heart of Athens,193165450,Jimmis,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.986527711519244,23.732978209722372,Entire home/apt,80,2,0,,,1,269
28853125,Hostel Budget Double in the heart of the city,217550328,Polina,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.986836322916695,23.732512918238974,Private room,60,1,0,,,5,364
28853468,Bunk bedded twin in city heart hostel,217550328,Polina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.985340393450464,23.731691996088877,Private room,45,1,0,,,5,364
28853642,Family room in city heart hostel,217550328,Polina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.985728209964066,23.731189049096702,Private room,90,1,0,,,5,364
28853764,Triple room with terrace in city center hostel,217550328,Polina,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98638617346883,23.731670331911335,Private room,80,1,0,,,5,364
28853926,Quad in city heart hostel,217550328,Polina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.985598971944775,23.730961970920493,Private room,100,1,0,,,5,364
28858924,Athens Apartment,217586077,Διονύσιος,,ΝΙΡΒΑΝΑ,38.003993940555745,23.721722832458795,Entire home/apt,30,3,1,,,1,180
28859268,Cozy apartment in the center of Athens (Omonoia),217588672,Πέτρος,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9832690638064,23.724231461204948,Entire home/apt,50,1,2,2018-10-15,1.54,2,364
28859372,Agapi,26153701,Khoren,,ΣΕΠΟΛΙΑ,38.004496327653456,23.720566131867482,Entire home/apt,25,1,0,,,1,365
